x,y,AP1:RSSI,AP2:RSSI,AP3:RSSI,AP4:RSSI,Capabilities,epochTime
70.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-80,108-5F-05:-89,5.0,1575156690
40.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-80,108-5F-05:-89,5.0,1575156692
20.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156694
50.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156696
80.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156698
110.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156700
140.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156702
140.0,120.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156704
140.0,150.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156706
140.0,170.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156708
140.0,200.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156710
110.0,200.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156712
90.0,200.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156714
70.0,200.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156716
40.0,200.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156718
20.0,200.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-72,108-5F-05:-89,5.0,1575156720
40.0,200.0,Eng2_04F-06:0,Out_AP13:-96,Head_04F_A08:-88,Eng2_03F-04:-72,5.0,1575156723
70.0,200.0,Eng2_04F-06:0,Out_AP13:-96,Head_04F_A08:-88,Eng2_03F-04:-72,5.0,1575156725
90.0,200.0,Eng2_04F-06:0,Out_AP13:-96,Head_04F_A08:-88,Eng2_04F-05:-72,5.0,1575156727
110.0,200.0,Eng2_04F-06:0,Out_AP13:-96,Head_04F_A08:-88,Eng2_04F-05:-72,5.0,1575156729
140.0,200.0,Eng2_04F-06:0,Out_AP13:-96,Head_04F_A08:-88,Eng2_04F-05:-72,5.0,1575156731
140.0,170.0,Eng2_04F-06:0,Out_AP13:-96,Head_04F_A08:-88,Eng2_04F-05:-72,5.0,1575156733
150.0,170.0,Eng2_04F-06:0,Out_AP13:-96,Head_04F_A08:-88,Eng2_03F-04:-87,5.0,1575156735
170.0,170.0,Eng2_04F-06:0,Out_AP13:-96,Head_04F_A08:-88,Eng2_03F-04:-87,5.0,1575156737
170.0,130.0,Eng2_04F-06:0,Out_AP13:-96,Head_04F_A08:-88,Eng2_03F-04:-87,5.0,1575156739
170.0,100.0,Eng2_04F-06:0,Head_04F_A08:-88,Eng2_03F-04:-74,Eng2_04F-05:-87,5.0,1575156741
200.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-87,Eng2_03F-02:-85,5.0,1575156743
230.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-87,Eng2_03F-02:-85,5.0,1575156745
260.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-69,Eng2_04F-05:-76,Eng2_03F-02:-85,5.0,1575156747
280.0,100.0,Eng2_04F-06:-85,Eng2_03F-04:-69,Eng2_04F-05:-76,Eng2_03F-02:-85,5.0,1575156749
310.0,100.0,Eng2_04F-06:-85,Eng2_03F-04:-64,Eng2_04F-05:-70,Eng2_03F-02:-85,5.0,1575156751
340.0,100.0,Eng2_04F-06:-85,Eng2_02F_A04:-81,Eng2_03F-04:-73,Eng2_04F-05:-70,5.0,1575156753
370.0,100.0,Eng2_04F-06:-85,Eng2_02F_A04:-81,Eng2_03F-04:-72,Eng2_04F-05:-71,5.0,1575156755
390.0,100.0,Eng2_04F-06:-85,Eng2_02F_A04:-81,Eng2_03F-04:-72,Eng2_04F-05:-71,5.0,1575156757
390.0,120.0,Eng2_04F-06:-85,Eng2_02F_A04:-83,Eng2_06F-04:-72,Eng2_03F-04:-82,5.0,1575156759
390.0,150.0,Eng2_04F-06:-85,Eng2_02F_A04:-83,Eng2_06F-04:-72,Eng2_03F-04:-82,5.0,1575156761
390.0,170.0,Eng2_04F-06:-85,Eng2_02F_A04:-83,Eng2_06F-04:-72,Eng2_03F-04:-83,5.0,1575156763
390.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-83,Eng2_06F-04:-72,Eng2_03F-04:-83,5.0,1575156765
420.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-83,Eng2_06F-06:-76,Eng2_03F-05:-79,5.0,1575156767
450.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-83,Eng2_06F-06:-76,Eng2_03F-05:-79,5.0,1575156769
480.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-83,Eng2_06F-06:-76,Eng2_03F-05:-68,5.0,1575156771
500.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-83,Eng2_06F-06:-76,Eng2_03F-05:-68,5.0,1575156773
530.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-83,Eng2_06F-06:-76,Eng2_03F-05:-56,5.0,1575156775
560.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-83,Eng2_06F-06:-76,Eng2_03F-05:-56,5.0,1575156777
560.0,170.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_06F-06:-76,Eng2_03F-05:-70,5.0,1575156779
560.0,150.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_06F-06:-76,Eng2_03F-05:-70,5.0,1575156781
560.0,120.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_06F-06:-76,Eng2_03F-05:-72,5.0,1575156783
560.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_06F-06:-76,Eng2_03F-05:-72,5.0,1575156785
530.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-87,Eng2_02F_A04:-83,Eng2_03F-05:-86,5.0,1575156787
500.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-87,Eng2_02F_A04:-83,Eng2_03F-05:-86,5.0,1575156789
480.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-94,Eng2_02F_A04:-78,Eng2_03F-05:-86,5.0,1575156791
450.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-94,Eng2_02F_A04:-75,Eng2_03F-05:-86,5.0,1575156793
420.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-94,Eng2_02F_A04:-75,Eng2_03F-05:-86,5.0,1575156795
390.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-94,Eng2_02F_A04:-75,Eng2_03F-05:-86,5.0,1575156797
390.0,120.0,Eng2_04F-06:-85,Eng2_02F_A03:-94,Eng2_02F_A04:-76,Eng2_06F-04:-80,5.0,1575156799
390.0,150.0,Eng2_04F-06:-85,Eng2_02F_A03:-94,Eng2_02F_A04:-76,Eng2_06F-04:-80,5.0,1575156801
390.0,170.0,Eng2_04F-06:-85,Eng2_02F_A03:-94,Eng2_02F_A04:-76,Eng2_03F-05:-77,5.0,1575156803
390.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-76,Eng2_03F-05:-77,Eng2_06F-04:-80,5.0,1575156805
420.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-76,Eng2_05F-07:-85,Eng2_03F-05:-59,5.0,1575156807
450.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-76,Eng2_05F-07:-85,Eng2_03F-05:-59,5.0,1575156809
480.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-76,Eng2_05F-07:-85,Eng2_03F-05:-64,5.0,1575156811
500.0,200.0,Eng2_04F-06:-85,Eng2_02F_A04:-76,Eng2_05F-07:-85,Eng2_03F-05:-64,5.0,1575156813
530.0,200.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_02F_A04:-76,Eng2_05F-07:-85,5.0,1575156815
560.0,200.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_02F_A04:-76,Eng2_05F-07:-85,5.0,1575156817
560.0,160.0,Eng2_04F-06:-85,Eng2_02F_A03:-82,Eng2_02F_A04:-76,Eng2_05F-07:-85,5.0,1575156819
560.0,130.0,Eng2_04F-06:-85,Eng2_02F_A03:-82,Eng2_02F_A04:-76,Eng2_05F-07:-85,5.0,1575156821
560.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_02F_A04:-83,Eng2_03F-05:-70,5.0,1575156823
530.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_02F_A04:-83,Eng2_03F-05:-70,5.0,1575156825
500.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_02F_A04:-83,Eng2_03F-05:-70,5.0,1575156827
480.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_02F_A04:-83,Eng2_03F-05:-70,5.0,1575156829
450.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_02F_A04:-76,Eng2_03F-05:-70,5.0,1575156831
420.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_02F_A04:-76,Eng2_03F-05:-70,5.0,1575156833
390.0,100.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_02F_A04:-81,Eng2_03F-05:-70,5.0,1575156835
390.0,120.0,Eng2_04F-06:-85,Eng2_02F_A03:-84,Eng2_02F_A04:-81,Eng2_03F-05:-70,5.0,1575156837
390.0,150.0,Eng2_04F-06:-81,Eng2_02F_A03:-84,Eng2_02F_A04:-81,Eng2_03F-05:-85,5.0,1575156839
390.0,170.0,Eng2_04F-06:-81,Eng2_02F_A03:-84,Eng2_02F_A04:-81,Eng2_03F-05:-85,5.0,1575156841
390.0,200.0,Eng2_04F-06:-81,Eng2_02F_A03:-84,Eng2_02F_A04:-81,Eng2_03F-05:-74,5.0,1575156843
420.0,200.0,Eng2_04F-06:-81,Eng2_02F_A03:-84,Eng2_02F_A04:-81,Eng2_03F-05:-74,5.0,1575156845
450.0,200.0,Eng2_04F-06:-81,Eng2_02F_A04:-81,Eng2_05F-07:-86,Eng2_03F-05:-59,5.0,1575156847
480.0,200.0,Eng2_04F-06:-81,Eng2_02F_A04:-81,Eng2_05F-07:-86,Eng2_03F-05:-59,5.0,1575156849
500.0,200.0,Eng2_04F-06:-81,Eng2_02F_A04:-81,Eng2_05F-07:-86,Eng2_03F-05:-68,5.0,1575156851
530.0,200.0,Eng2_04F-06:-81,Eng2_02F_A04:-81,Eng2_05F-07:-86,Eng2_03F-05:-68,5.0,1575156853
560.0,200.0,Eng2_04F-06:-81,Eng2_02F_A03:-80,Eng2_02F_A04:-81,Eng2_06F-06:-79,5.0,1575156855
560.0,160.0,Eng2_04F-06:-81,Eng2_02F_A03:-80,Eng2_06F-06:-79,Eng2_05F-07:-86,5.0,1575156857
560.0,130.0,Eng2_04F-06:-81,Eng2_02F_A03:-86,Eng2_06F-06:-79,Eng2_05F-07:-86,5.0,1575156859
560.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-86,Eng2_06F-06:-79,Eng2_05F-07:-86,5.0,1575156861
580.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-86,Eng2_06F-06:-79,Eng2_05F-07:-86,5.0,1575156863
610.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-86,Eng2_06F-06:-79,Eng2_05F-07:-86,5.0,1575156865
630.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-86,Eng2_03F-08:-90,Eng2_06F-06:-79,5.0,1575156867
660.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-86,Eng2_03F-08:-90,Eng2_06F-06:-79,5.0,1575156870
680.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-86,Eng2_03F-08:-83,Eng2_06F-06:-79,5.0,1575156872
710.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-86,Eng2_03F-08:-83,Eng2_06F-06:-79,5.0,1575156874
730.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-86,Eng2_03F-08:-79,Eng2_06F-06:-79,5.0,1575156876
710.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-86,Eng2_03F-08:-79,Eng2_06F-06:-79,5.0,1575156878
680.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-87,Eng2_03F-08:-79,Eng2_06F-06:-79,5.0,1575156880
660.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-87,Eng2_03F-08:-87,Eng2_06F-06:-79,5.0,1575156882
630.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-84,Eng2_03F-08:-87,Eng2_06F-06:-79,5.0,1575156884
610.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-84,Eng2_03F-08:-87,Eng2_06F-06:-79,5.0,1575156886
580.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-79,Eng2_03F-08:-87,Eng2_05F-07:-80,5.0,1575156888
560.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-79,Eng2_03F-08:-87,Eng2_05F-07:-80,5.0,1575156890
540.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-83,Eng2_02F_A04:-85,Eng2_03F-08:-87,5.0,1575156892
510.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-83,Eng2_02F_A04:-85,Eng2_03F-08:-87,5.0,1575156894
490.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-83,Eng2_02F_A04:-81,Eng2_03F-08:-87,5.0,1575156896
460.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-83,Eng2_02F_A04:-81,Eng2_03F-08:-87,5.0,1575156898
440.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-83,Eng2_02F_A04:-76,Eng2_03F-05:-76,5.0,1575156900
420.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-83,Eng2_02F_A04:-76,Eng2_03F-05:-76,5.0,1575156902
390.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-83,Eng2_02F_A04:-79,Eng2_03F-05:-76,5.0,1575156904
370.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-83,Eng2_02F_A04:-79,Eng2_03F-05:-76,5.0,1575156906
340.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-83,Eng2_02F_A04:-79,Eng2_03F-05:-76,5.0,1575156908
310.0,100.0,Eng2_04F-06:-81,Eng2_02F_A03:-83,Eng2_02F_A04:-79,Eng2_03F-04:-71,5.0,1575156910
280.0,100.0,Eng2_04F-06:-81,Eng2_02F_A04:-79,Eng2_03F-04:-79,Eng2_04F-05:-74,5.0,1575156912
260.0,100.0,Eng2_04F-06:-81,Eng2_02F_A04:-79,Eng2_03F-04:-79,Eng2_04F-05:-74,5.0,1575156914
230.0,100.0,Eng2_04F-06:-81,Eng2_02F_A04:-79,Eng2_03F-04:-79,Eng2_04F-05:-73,5.0,1575156916
200.0,100.0,Eng2_04F-06:-81,Eng2_02F_A04:-79,Eng2_03F-04:-79,Eng2_04F-05:-73,5.0,1575156918
170.0,100.0,Eng2_04F-06:-81,Eng2_02F_A04:-79,Eng2_03F-04:-80,Eng2_04F-05:-73,5.0,1575156920
170.0,120.0,Eng2_04F-06:-81,Eng2_02F_A04:-79,Eng2_03F-04:-80,Eng2_04F-05:-73,5.0,1575156922
170.0,150.0,Eng2_04F-06:-81,Eng2_02F_A04:-79,Eng2_03F-04:-80,Eng2_04F-05:-73,5.0,1575156924
170.0,170.0,Eng2_04F-06:-81,Eng2_02F_A04:-79,Eng2_03F-05:-78,Eng2_03F-04:-80,5.0,1575156926
170.0,200.0,Eng2_04F-06:-81,Eng2_03F-05:-78,Eng2_03F-04:-80,Eng2_04F-05:-73,5.0,1575156928
200.0,200.0,Eng2_04F-06:-79,Eng2_03F-05:-78,Eng2_03F-04:-80,Eng2_04F-05:-73,5.0,1575156930
230.0,200.0,Eng2_04F-06:-79,Eng2_03F-05:-78,Eng2_06F-04:-99,Eng2_03F-04:-80,5.0,1575156932
260.0,200.0,Eng2_04F-06:-79,Eng2_03F-05:-78,Eng2_06F-04:-99,Eng2_03F-04:-80,5.0,1575156934
280.0,200.0,Eng2_04F-06:-79,Eng2_03F-05:-84,Eng2_06F-04:-99,Eng2_03F-04:-80,5.0,1575156936
310.0,200.0,Eng2_04F-06:-79,Eng2_03F-05:-84,Eng2_06F-04:-99,Eng2_03F-04:-80,5.0,1575156938
340.0,200.0,Eng2_04F-06:-79,Eng2_03F-05:-84,Eng2_06F-04:-99,Eng2_03F-04:-80,5.0,1575156940
370.0,200.0,Eng2_04F-06:-79,Eng2_03F-05:-84,Eng2_06F-04:-99,Eng2_03F-04:-75,5.0,1575156942
390.0,200.0,Eng2_04F-06:-79,Eng2_02F_A04:-89,Eng2_06F-06:-89,Eng2_03F-05:-74,5.0,1575156944
420.0,200.0,Eng2_04F-06:-79,Eng2_02F_A04:-89,Eng2_06F-06:-89,Eng2_03F-05:-74,5.0,1575156946
450.0,200.0,Eng2_04F-06:-79,Eng2_02F_A04:-89,Eng2_06F-06:-89,Eng2_03F-05:-66,5.0,1575156948
480.0,200.0,Eng2_04F-06:-79,Eng2_02F_A04:-89,Eng2_06F-06:-89,Eng2_03F-05:-66,5.0,1575156950
500.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-88,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156952
530.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-88,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156954
560.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156956
580.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156958
610.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156960
630.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156962
660.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156964
680.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156966
710.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156968
730.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156970
710.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156972
680.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156974
660.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156976
630.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156978
610.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156980
580.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_02F_A04:-89,5.0,1575156982
560.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_06F-06:-85,5.0,1575156984
530.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_06F-06:-85,5.0,1575156986
500.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_06F-06:-85,5.0,1575156988
480.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng1_01F_A21:-87,Eng2_06F-06:-85,5.0,1575156990
450.0,200.0,Eng2_04F-06:-79,Eng2_06F-06:-85,Eng2_05F-07:-90,Eng2_03F-05:-74,5.0,1575156992
420.0,200.0,Eng2_04F-06:-79,Eng2_06F-06:-85,Eng2_05F-07:-90,Eng2_03F-05:-74,5.0,1575156994
390.0,200.0,Eng2_04F-06:-79,Eng2_02F_A04:-79,Eng2_06F-06:-85,Eng2_05F-07:-90,5.0,1575156996
390.0,170.0,Eng2_04F-06:-79,Eng2_02F_A04:-77,Eng2_06F-06:-85,Eng2_05F-07:-90,5.0,1575156998
390.0,150.0,Eng2_04F-06:-79,Eng2_02F_A04:-79,Eng2_03F-05:-79,Eng2_06F-04:-71,5.0,1575157000
390.0,120.0,Eng2_04F-06:-79,Eng2_02F_A04:-79,Eng2_03F-05:-79,Eng2_06F-04:-71,5.0,1575157002
390.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-83,Eng2_02F_A04:-78,Eng2_03F-05:-79,5.0,1575157004
420.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-83,Eng2_02F_A04:-78,Eng2_03F-05:-79,5.0,1575157006
450.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-83,Eng2_02F_A04:-84,Eng2_03F-05:-85,5.0,1575157008
480.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-83,Eng2_02F_A04:-84,Eng2_03F-05:-81,5.0,1575157010
500.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-83,Eng2_02F_A04:-84,Eng2_03F-05:-76,5.0,1575157012
530.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-83,Eng2_02F_A04:-84,Eng2_03F-05:-76,5.0,1575157014
560.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-79,Eng2_02F_A04:-84,Eng2_03F-05:-66,5.0,1575157016
560.0,120.0,Eng2_04F-06:-83,Eng2_02F_A03:-79,Eng2_02F_A04:-84,Eng2_03F-05:-66,5.0,1575157018
560.0,150.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_02F_A04:-84,Eng2_03F-05:-70,5.0,1575157020
560.0,170.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_02F_A04:-84,Eng2_03F-05:-70,5.0,1575157022
560.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_06F-06:-78,Eng2_03F-05:-64,5.0,1575157025
580.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_06F-06:-78,Eng2_03F-05:-64,5.0,1575157027
610.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_06F-06:-78,Eng2_03F-05:-78,5.0,1575157029
630.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_06F-06:-78,Eng2_03F-05:-78,5.0,1575157031
660.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_06F-06:-78,Eng2_03F-05:-77,5.0,1575157033
680.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_06F-06:-78,Eng2_05F-07:-68,5.0,1575157035
710.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_06F-06:-79,Eng2_05F-07:-68,5.0,1575157037
730.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_06F-06:-79,Eng2_05F-07:-74,5.0,1575157039
710.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_03F-08:-87,Eng2_06F-06:-76,5.0,1575157041
690.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_03F-08:-87,Eng2_06F-06:-76,5.0,1575157043
670.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_03F-08:-87,Eng2_06F-06:-78,5.0,1575157045
640.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-85,Eng2_03F-08:-87,Eng2_06F-06:-78,5.0,1575157047
620.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-89,Eng2_03F-08:-87,Eng2_06F-06:-82,5.0,1575157049
600.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-89,Eng2_03F-08:-87,Eng2_06F-06:-82,5.0,1575157051
580.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-89,Eng2_03F-08:-87,Eng2_06F-06:-82,5.0,1575157053
560.0,200.0,Eng2_04F-06:-83,Eng2_02F_A03:-89,Eng2_03F-08:-87,Eng2_06F-06:-82,5.0,1575157055
560.0,170.0,Eng2_04F-06:-83,Eng2_02F_A03:-82,Eng2_03F-08:-87,Eng2_06F-06:-82,5.0,1575157057
560.0,150.0,Eng2_04F-06:-83,Eng2_02F_A03:-82,Eng2_03F-08:-87,Eng2_06F-06:-82,5.0,1575157059
560.0,120.0,Eng2_04F-06:-83,Eng2_02F_A03:-86,Eng2_03F-08:-87,Eng2_06F-06:-82,5.0,1575157061
560.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-86,Eng2_06F-06:-82,Eng2_03F-05:-87,5.0,1575157063
530.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-94,Eng2_02F_A04:-85,Eng2_03F-05:-87,5.0,1575157065
500.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-94,Eng2_02F_A04:-78,Eng2_03F-05:-87,5.0,1575157067
480.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-94,Eng2_02F_A04:-78,Eng2_03F-05:-87,5.0,1575157069
450.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-94,Eng2_02F_A04:-78,Eng2_03F-05:-87,5.0,1575157071
420.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-94,Eng2_02F_A04:-79,Eng2_03F-05:-87,5.0,1575157073
390.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-94,Eng2_02F_A04:-79,Eng2_03F-05:-87,5.0,1575157075
370.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-94,Eng2_02F_A04:-79,Eng2_03F-05:-87,5.0,1575157077
340.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-94,Eng2_02F_A04:-79,Eng2_03F-05:-87,5.0,1575157079
310.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-94,Eng2_02F_A04:-79,Eng2_03F-04:-67,5.0,1575157081
280.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-94,Eng2_02F_A04:-79,Eng2_03F-04:-67,5.0,1575157083
260.0,100.0,Eng2_04F-06:-83,Eng2_02F_A03:-94,Eng2_02F_A04:-79,Eng2_03F-04:-82,5.0,1575157085
230.0,100.0,Eng2_04F-06:-83,Eng2_02F_A04:-79,Eng2_03F-04:-82,Eng2_04F-05:-75,5.0,1575157087
200.0,100.0,Eng2_04F-06:-83,Eng2_02F_A04:-79,Eng2_03F-04:-74,Eng2_04F-05:-74,5.0,1575157089
170.0,100.0,Eng2_04F-06:-83,Eng2_02F_A04:-79,Eng2_03F-04:-74,Eng2_04F-05:-78,5.0,1575157091
