x,y,AP1:RSSI,AP2:RSSI,AP3:RSSI,AP4:RSSI,Capabilities,epochTime
533,607,Eng2_04F-06:-85,Eng2_03F-04:-82,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157568
0,0,Eng2_04F-06:-85,Eng2_03F-04:-82,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157570
0,0,Eng2_04F-06:-85,Eng2_03F-04:-82,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157572
0,0,Eng2_04F-06:-85,Eng2_06F-04:-80,Eng2_03F-04:-82,Eng2_03F-02:-72,5,1575157574
0,0,Eng2_04F-06:-85,Eng2_06F-04:-80,Eng2_03F-04:-82,Eng2_03F-02:-72,5,1575157576
0,0,Eng2_04F-06:-85,Eng1_01F_A21:-90,Eng2_03F-05:-76,Eng2_06F-04:-78,5,1575157578
0,0,Eng2_04F-06:-85,Eng1_01F_A21:-90,Eng2_03F-05:-76,Eng2_06F-04:-78,5,1575157580
0,0,Eng2_04F-06:-85,Eng1_01F_A21:-90,Eng2_03F-05:-79,Eng2_06F-04:-78,5,1575157582
0,0,Eng2_04F-06:-85,Eng1_01F_A21:-90,Eng2_03F-05:-79,Eng2_06F-04:-78,5,1575157584
1212,607,Eng2_04F-06:-85,Eng1_01F_A21:-88,Eng2_03F-05:-83,Eng2_06F-04:-74,5,1575157586
