AP Mac Address,AP Name,CCXV,Capabilities,Channel,ChannelWidth,ChannelwidthAp,ChannelwidthClient,ConnRate,ConnScore,Device Type,Heard By,Hostname,MacAddress,NeighborMac,RSSI,SNR,SSID,SpatialStream,Status,Username,epochTime,maxAprate,maxClientrate,spatialstrmAp,spatialstrmClients,volume
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-58,34,WUNIST_AAA,3,194,tjsdn2560,1565812930.53797,400,867,2,2,229741118
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-58,34,WUNIST_AAA,3,198,tjsdn2560,1565812934.564929,400,867,2,2,229741118
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,202,tjsdn2560,1565812938.600028,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,206,tjsdn2560,1565812942.637211,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,210,tjsdn2560,1565812946.657163,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,214,tjsdn2560,1565812950.679201,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,218,tjsdn2560,1565812954.697,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,222,tjsdn2560,1565812958.721443,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,226,tjsdn2560,1565812962.745817,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,230,tjsdn2560,1565812966.760682,400,867,2,2,256763731
